Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
8930.666667	2.92141E-9	8930.666667	4.36266E-9	
8933.333333	1.8805E-9	8933.333333	1.13586E-8	
8936	1.72822E-9	8936	1.3649E-8	
8938.666667	1.59526E-9	8938.666667	7.70942E-12	
8941.333333	5.48472E-10	8941.333333	8.11512E-9	
8944	7.80265E-9	8944	1.69975E-8	
8946.666667	6.25629E-9	8946.666667	7.88568E-9	
8949.333333	2.96677E-8	8949.333333	7.73744E-9	
8952	2.18034E-8	8952	1.53487E-8	
8954.666667	7.43867E-9	8954.666667	3.05169E-9	
8957.333333	3.57906E-9	8957.333333	7.43684E-10	
8960	2.04961E-9	8960	1.83735E-10	
8962.666667	3.47099E-10	8962.666667	4.02322E-9	
8965.333333	1.49061E-9	8965.333333	5.83332E-10	
8968	9.17332E-10	8968	8.34053E-10	
8970.666667	5.79768E-9	8970.666667	1.03449E-9	
8973.333333	8.70144E-9	8973.333333	5.30534E-9	
8976	4.55858E-9	8976	2.28126E-9	
8978.666667	1.84312E-9	8978.666667	2.43812E-9	
8981.333333	1.05394E-9	8981.333333	2.35898E-9	
8984	3.5175E-9	8984	1.66948E-8	
8986.666667	1.66814E-8	8986.666667	7.00321E-9	
8989.333333	9.22493E-10	8989.333333	5.55397E-9	
8992	1.06547E-8	8992	6.48195E-9	
8994.666667	9.1533E-11	8994.666667	1.1599E-9	
8997.333333	3.73388E-10	8997.333333	3.1485E-9	
9000	5.62515E-10	9000	8.27062E-9	
9002.666667	9.2914E-9	9002.666667	4.9089E-9	
9005.333333	1.67766E-9	9005.333333	1.02603E-9	
9008	5.88634E-9	9008	7.42383E-9	
9010.666667	6.41268E-9	9010.666667	2.22348E-9	
9013.333333	3.75001E-10	9013.333333	2.63124E-9	
9016	7.55939E-9	9016	9.91069E-9	
9018.666667	1.4642E-8	9018.666667	3.61096E-9	
9021.333333	9.70421E-9	9021.333333	1.46019E-8	
9024	5.68433E-10	9024	1.60765E-9	
9026.666667	4.27296E-9	9026.666667	5.85051E-9	
9029.333333	7.46627E-9	9029.333333	9.01464E-9	
9032	1.2452E-8	9032	1.78886E-9	
9034.666667	6.38591E-9	9034.666667	2.07353E-9	
9037.333333	4.4616E-9	9037.333333	4.97246E-9	
9040	1.21658E-8	9040	1.16686E-9	
9042.666667	5.95629E-9	9042.666667	1.5476E-8	
9045.333333	1.4918E-9	9045.333333	1.1228E-8	
9048	3.0846E-9	9048	3.72099E-9	
9050.666667	6.70462E-9	9050.666667	2.64728E-9	
9053.333333	1.97322E-8	9053.333333	4.76121E-9	
9056	2.03951E-8	9056	9.20523E-10	
9058.666667	9.25367E-9	9058.666667	7.01141E-9	
9061.333333	1.14808E-8	9061.333333	6.79123E-9	
9064	5.44205E-9	9064	6.66026E-10	
9066.666667	3.98786E-9	9066.666667	3.96587E-9	
9069.333333	8.974E-9	9069.333333	1.73125E-8	
9072	7.62157E-9	9072	1.45063E-8	
9074.666667	1.88094E-9	9074.666667	7.90604E-10	
9077.333333	9.02541E-9	9077.333333	4.58511E-9	
9080	5.40985E-9	9080	1.02237E-9	
9082.666667	8.54016E-10	9082.666667	5.49333E-9	
9085.333333	9.25864E-9	9085.333333	5.84211E-10	
9088	1.2146E-8	9088	1.59536E-9	
9090.666667	1.07134E-8	9090.666667	2.76976E-8	
9093.333333	7.80977E-9	9093.333333	6.288E-9	
9096	1.36783E-9	9096	8.44792E-9	
9098.666667	8.80044E-9	9098.666667	5.31582E-9	
9101.333333	8.22732E-9	9101.333333	3.45281E-9	
9104	5.69623E-9	9104	2.70367E-9	
9106.666667	2.12688E-9	9106.666667	6.40691E-9	
9109.333333	2.68568E-9	9109.333333	5.25571E-9	
9112	8.78108E-10	9112	3.34881E-10	
9114.666667	7.57918E-9	9114.666667	1.47937E-8	
9117.333333	1.07177E-9	9117.333333	5.46476E-9	
9120	1.26994E-9	9120	1.53051E-10	
9122.666667	2.89424E-9	9122.666667	4.17074E-9	
9125.333333	4.32534E-9	9125.333333	3.39896E-9	
9128	5.11418E-9	9128	1.98297E-9	
9130.666667	1.2465E-8	9130.666667	1.70573E-9	
9133.333333	1.83883E-9	9133.333333	3.45048E-9	
9136	2.78451E-9	9136	2.26994E-11	
9138.666667	1.3357E-8	9138.666667	1.29875E-8	
9141.333333	3.82557E-9	9141.333333	1.15194E-8	
9144	3.78838E-10	9144	1.07946E-8	
9146.666667	2.46041E-9	9146.666667	2.09392E-9	
9149.333333	2.73367E-9	9149.333333	6.76369E-9	
9152	1.20529E-9	9152	5.21343E-9	
9154.666667	1.30443E-8	9154.666667	2.5091E-9	
9157.333333	3.38128E-9	9157.333333	2.21269E-9	
9160	2.2413E-9	9160	3.26695E-8	
9162.666667	8.95773E-9	9162.666667	4.45395E-9	
9165.333333	1.40249E-10	9165.333333	7.44714E-9	
9168	3.31641E-8	9168	2.13809E-8	
9170.666667	1.85573E-8	9170.666667	6.92835E-10	
9173.333333	5.40778E-9	9173.333333	1.47421E-8	
9176	4.6133E-9	9176	8.87199E-9	
9178.666667	5.5821E-9	9178.666667	9.28631E-9	
9181.333333	6.06222E-9	9181.333333	9.13E-9	
9184	1.00617E-8	9184	6.2721E-10	
9186.666667	5.66878E-9	9186.666667	9.3386E-10	
9189.333333	4.38446E-9	9189.333333	1.4574E-8	
9192	5.97194E-9	9192	6.05171E-9	
9194.666667	6.66761E-10	9194.666667	2.34287E-10	
9197.333333	5.53288E-9	9197.333333	5.2949E-9	
9200	8.60594E-10	9200	1.55041E-9	
9202.666667	2.5652E-8	9202.666667	2.65662E-9	
9205.333333	5.54088E-9	9205.333333	7.96073E-10	
9208	2.86772E-9	9208	1.38502E-9	
9210.666667	1.04027E-9	9210.666667	8.39088E-9	
9213.333333	8.28694E-10	9213.333333	1.1669E-8	
9216	3.73966E-9	9216	2.09606E-9	
9218.666667	5.86708E-9	9218.666667	3.31528E-9	
9221.333333	9.92991E-9	9221.333333	7.33041E-11	
9224	7.84601E-9	9224	2.56526E-9	
9226.666667	3.42759E-9	9226.666667	5.1803E-10	
9229.333333	1.00946E-8	9229.333333	1.17199E-9	
9232	7.10154E-9	9232	6.04953E-9	
9234.666667	3.34685E-9	9234.666667	9.73202E-9	
9237.333333	6.50746E-9	9237.333333	3.4045E-9	
9240	2.04878E-9	9240	4.12242E-10	
9242.666667	1.04515E-9	9242.666667	7.27916E-9	
9245.333333	6.72537E-10	9245.333333	9.04316E-9	
9248	3.70819E-9	9248	1.05411E-8	
9250.666667	7.43337E-9	9250.666667	1.08664E-8	
9253.333333	1.81348E-8	9253.333333	4.11697E-9	
9256	1.21556E-8	9256	1.1643E-9	
9258.666667	7.52324E-9	9258.666667	1.19425E-8	
9261.333333	7.61252E-9	9261.333333	9.76429E-9	
9264	5.0613E-10	9264	2.12312E-9	
9266.666667	1.62615E-8	9266.666667	6.96051E-9	
9269.333333	6.75801E-9	9269.333333	6.8502E-9	
9272	1.05624E-9	9272	1.07134E-9	
9274.666667	5.12754E-9	9274.666667	1.86111E-9	
9277.333333	4.70957E-9	9277.333333	1.25558E-9	
9280	1.42237E-9	9280	3.34998E-9	
9282.666667	1.18232E-8	9282.666667	7.65683E-10	
9285.333333	9.00445E-9	9285.333333	3.76813E-10	
9288	1.16687E-8	9288	2.85854E-9	
9290.666667	2.60951E-8	9290.666667	2.24731E-9	
9293.333333	3.00243E-9	9293.333333	3.79018E-9	
9296	3.35555E-9	9296	1.01832E-8	
9298.666667	1.30622E-8	9298.666667	8.45443E-9	
9301.333333	1.12028E-8	9301.333333	4.69753E-11	
9304	5.02429E-9	9304	5.19399E-9	
9306.666667	3.10973E-9	9306.666667	5.25846E-9	
9309.333333	4.2117E-9	9309.333333	1.41095E-8	
9312	2.03661E-9	9312	1.09174E-9	
9314.666667	6.11975E-9	9314.666667	2.22162E-9	
9317.333333	6.65188E-10	9317.333333	1.88353E-9	
9320	1.8372E-8	9320	6.92669E-9	
9322.666667	1.73399E-8	9322.666667	4.87996E-9	
9325.333333	7.26284E-10	9325.333333	6.23088E-9	
9328	3.3502E-9	9328	1.54236E-8	
9330.666667	5.52568E-9	9330.666667	4.0584E-9	
9333.333333	1.31312E-9	9333.333333	5.52303E-9	
9336	3.20836E-9	9336	2.43937E-8	
9338.666667	2.07728E-9	9338.666667	8.11771E-9	
9341.333333	2.90333E-9	9341.333333	1.65123E-9	
9344	9.62451E-9	9344	3.94506E-9	
9346.666667	1.05288E-8	9346.666667	7.69204E-9	
9349.333333	9.54548E-9	9349.333333	8.03947E-9	
9352	2.01209E-9	9352	7.30946E-9	
9354.666667	1.74194E-8	9354.666667	1.12969E-8	
9357.333333	1.86285E-9	9357.333333	6.08892E-10	
9360	3.68403E-9	9360	1.6293E-8	
9362.666667	1.99288E-8	9362.666667	6.79167E-9	
9365.333333	6.50003E-9	9365.333333	2.69376E-9	
9368	1.13722E-9	9368	5.18705E-9	
9370.666667	4.88858E-9	9370.666667	8.54133E-9	
9373.333333	1.80445E-8	9373.333333	3.99145E-9	
9376	4.03446E-9	9376	3.47151E-10	
9378.666667	1.43401E-8	9378.666667	1.76813E-8	
9381.333333	1.7643E-8	9381.333333	6.99176E-9	
9384	3.0067E-9	9384	5.75105E-10	
9386.666667	3.28689E-9	9386.666667	4.07081E-9	
9389.333333	2.67748E-10	9389.333333	1.57603E-9	
9392	5.88495E-9	9392	1.14582E-8	
9394.666667	3.08399E-9	9394.666667	1.08575E-8	
9397.333333	1.05524E-8	9397.333333	3.19708E-9	
9400	6.90889E-9	9400	5.26712E-9	
9402.666667	1.33165E-9	9402.666667	6.87789E-9	
9405.333333	6.97726E-9	9405.333333	9.15902E-10	
9408	3.53376E-9	9408	9.13099E-10	
9410.666667	9.70825E-9	9410.666667	7.67717E-9	
9413.333333	7.08892E-9	9413.333333	1.73352E-9	
9416	9.03594E-9	9416	2.35875E-9	
9418.666667	1.48051E-8	9418.666667	1.95352E-9	
9421.333333	7.95552E-9	9421.333333	3.28665E-9	
9424	2.5657E-10	9424	2.77427E-10	
9426.666667	3.2223E-9	9426.666667	1.79239E-9	
9429.333333	5.41893E-9	9429.333333	8.53015E-9	
9432	4.36819E-9	9432	5.32536E-9	
9434.666667	8.73802E-9	9434.666667	8.93357E-9	
9437.333333	1.4767E-8	9437.333333	1.17036E-9	
9440	5.94648E-9	9440	1.19112E-8	
9442.666667	5.87319E-10	9442.666667	9.36506E-9	
9445.333333	1.20451E-10	9445.333333	8.89218E-9	
9448	4.59924E-9	9448	1.83813E-8	
9450.666667	5.86784E-10	9450.666667	1.30473E-9	
9453.333333	9.74933E-10	9453.333333	8.87282E-9	
9456	1.24778E-8	9456	2.29175E-9	
9458.666667	4.94064E-9	9458.666667	1.15168E-9	
9461.333333	1.88041E-8	9461.333333	2.58684E-8	
9464	1.45079E-8	9464	7.71706E-9	
9466.666667	3.5191E-9	9466.666667	9.93511E-9	
9469.333333	1.44628E-8	9469.333333	6.7416E-9	
9472	3.36926E-9	9472	2.71767E-9	
9474.666667	6.06254E-10	9474.666667	9.95823E-10	
9477.333333	3.26608E-9	9477.333333	2.85108E-9	
9480	2.96667E-9	9480	1.25862E-10	
9482.666667	4.76151E-10	9482.666667	2.84508E-10	
9485.333333	3.60168E-9	9485.333333	7.8591E-9	
9488	7.08578E-10	9488	6.74666E-9	
9490.666667	2.01127E-9	9490.666667	6.99544E-9	
9493.333333	3.97698E-9	9493.333333	5.87144E-10	
9496	2.53652E-9	9496	3.60387E-9	
9498.666667	6.46522E-9	9498.666667	1.67858E-9	
9501.333333	8.15363E-10	9501.333333	3.91289E-10	
9504	8.6193E-9	9504	1.76533E-9	
9506.666667	2.34731E-9	9506.666667	7.64563E-10	
9509.333333	5.91539E-9	9509.333333	9.99698E-9	
9512	1.6902E-9	9512	7.47057E-9	
9514.666667	3.85845E-9	9514.666667	3.06437E-10	
9517.333333	3.11916E-9	9517.333333	3.42115E-9	
9520	2.91258E-9	9520	1.10366E-9	
9522.666667	1.16339E-9	9522.666667	2.54878E-9	
9525.333333	1.30696E-8	9525.333333	9.42107E-9	
9528	1.45592E-8	9528	1.13577E-9	
9530.666667	7.92385E-9	9530.666667	2.82994E-10	
9533.333333	7.57424E-10	9533.333333	1.93108E-9	
9536	3.64377E-9	9536	9.54316E-10	
9538.666667	2.54546E-10	9538.666667	5.62827E-9	
9541.333333	4.34399E-9	9541.333333	1.72956E-8	
9544	1.35132E-8	9544	1.88525E-8	
9546.666667	2.4539E-9	9546.666667	7.71127E-9	
9549.333333	3.24535E-9	9549.333333	4.62184E-9	
9552	1.61566E-9	9552	1.64749E-9	
9554.666667	1.17182E-9	9554.666667	6.62811E-10	
9557.333333	9.4068E-10	9557.333333	3.03316E-9	
9560	6.8782E-9	9560	6.31551E-9	
9562.666667	1.79978E-9	9562.666667	2.64275E-9	
9565.333333	8.20546E-9	9565.333333	3.70281E-9	
9568	7.49399E-9	9568	7.655E-9	
9570.666667	1.0327E-9	9570.666667	3.93419E-9	
9573.333333	1.36051E-8	9573.333333	6.66529E-9	
9576	1.06694E-9	9576	1.76925E-9	
9578.666667	9.62423E-11	9578.666667	3.30498E-9	
9581.333333	2.24723E-9	9581.333333	3.36593E-9	
9584	9.40895E-11	9584	4.87934E-10	
9586.666667	3.86104E-9	9586.666667	6.46324E-9	
9589.333333	3.31854E-10	9589.333333	6.71006E-9	
9592	2.83987E-9	9592	7.49353E-9	
9594.666667	1.13063E-8	9594.666667	3.51661E-8	
9597.333333	9.99901E-9	9597.333333	2.26774E-8	
9600	1.7248E-9	9600	5.81129E-9	
9602.666667	6.09076E-9	9602.666667	2.10071E-8	
9605.333333	6.3584E-11	9605.333333	7.99917E-9	
9608	4.47949E-9	9608	1.48538E-10	
9610.666667	7.64472E-10	9610.666667	2.76417E-10	
9613.333333	1.59082E-8	9613.333333	1.02467E-8	
9616	2.44416E-8	9616	2.49737E-9	
9618.666667	4.13537E-9	9618.666667	2.19473E-9	
9621.333333	1.66916E-9	9621.333333	7.58648E-9	
9624	3.72485E-10	9624	3.26844E-9	
9626.666667	6.6113E-10	9626.666667	3.33093E-9	
9629.333333	2.25895E-10	9629.333333	1.30125E-8	
9632	9.72937E-9	9632	1.72426E-9	
9634.666667	7.9074E-9	9634.666667	1.65877E-9	
9637.333333	1.02277E-9	9637.333333	5.93813E-9	
9640	6.60457E-9	9640	3.11861E-9	
9642.666667	6.29212E-9	9642.666667	9.15178E-10	
9645.333333	2.06219E-9	9645.333333	8.06961E-10	
9648	4.24172E-9	9648	3.71437E-9	
9650.666667	1.1251E-8	9650.666667	1.64095E-8	
9653.333333	4.12496E-9	9653.333333	1.1512E-8	
9656	1.08447E-9	9656	6.53076E-9	
9658.666667	1.38544E-8	9658.666667	8.94113E-9	
9661.333333	1.82485E-9	9661.333333	1.54656E-9	
9664	2.09821E-9	9664	1.24923E-9	
9666.666667	9.24706E-9	9666.666667	3.12452E-9	
9669.333333	1.02105E-8	9669.333333	2.79456E-9	
9672	1.2081E-8	9672	1.24151E-8	
9674.666667	1.78856E-9	9674.666667	3.36136E-9	
9677.333333	1.16887E-8	9677.333333	5.67419E-9	
9680	1.6405E-8	9680	2.39265E-9	
9682.666667	1.62123E-8	9682.666667	1.00002E-8	
9685.333333	5.08192E-9	9685.333333	1.42702E-8	
9688	3.47927E-9	9688	4.25641E-9	
9690.666667	5.76753E-9	9690.666667	3.76265E-9	
9693.333333	8.03852E-10	9693.333333	2.43706E-9	
9696	1.55157E-9	9696	3.81628E-9	
9698.666667	1.88466E-8	9698.666667	3.71667E-9	
9701.333333	5.46582E-9	9701.333333	4.52413E-9	
9704	9.10117E-11	9704	1.05052E-8	
9706.666667	2.56738E-9	9706.666667	7.19336E-9	
9709.333333	3.27396E-9	9709.333333	4.6248E-9	
9712	1.51633E-8	9712	1.18177E-9	
9714.666667	6.12113E-9	9714.666667	4.62859E-9	
9717.333333	3.69412E-9	9717.333333	1.86842E-9	
9720	2.37942E-9	9720	1.87263E-8	
9722.666667	2.53315E-9	9722.666667	1.45845E-8	
9725.333333	9.71395E-10	9725.333333	1.53136E-9	
9728	1.2192E-9	9728	7.10953E-9	
9730.666667	1.28761E-11	9730.666667	6.64607E-9	
9733.333333	1.06606E-10	9733.333333	4.09067E-9	
9736	3.69766E-9	9736	9.37275E-9	
9738.666667	1.03324E-8	9738.666667	1.57764E-8	
9741.333333	1.88536E-9	9741.333333	2.33253E-9	
9744	5.15081E-9	9744	7.71037E-9	
9746.666667	5.12085E-9	9746.666667	2.7091E-9	
9749.333333	1.47001E-8	9749.333333	2.16624E-9	
9752	1.20973E-8	9752	5.68875E-9	
9754.666667	8.60871E-9	9754.666667	5.58895E-9	
9757.333333	5.088E-9	9757.333333	1.30365E-9	
9760	2.22798E-9	9760	1.70974E-9	
9762.666667	3.56464E-9	9762.666667	5.45924E-9	
9765.333333	3.61816E-10	9765.333333	3.32504E-9	
9768	5.00292E-9	9768	4.81402E-10	
9770.666667	5.94702E-9	9770.666667	7.01689E-10	
9773.333333	1.09771E-9	9773.333333	8.66751E-11	
9776	3.83968E-9	9776	2.10282E-9	
9778.666667	6.94103E-9	9778.666667	2.44098E-9	
9781.333333	5.06888E-9	9781.333333	3.55577E-9	
9784	2.90293E-9	9784	7.96423E-10	
9786.666667	2.9877E-9	9786.666667	1.12673E-9	
9789.333333	4.33265E-9	9789.333333	1.96418E-9	
9792	5.69897E-9	9792	6.82727E-9	
9794.666667	2.43094E-8	9794.666667	2.64366E-8	
9797.333333	9.80043E-9	9797.333333	4.80873E-9	
9800	1.05761E-8	9800	4.25094E-9	
9802.666667	2.59607E-9	9802.666667	4.80699E-9	
9805.333333	4.22077E-9	9805.333333	3.28696E-9	
9808	1.47216E-9	9808	1.6832E-9	
9810.666667	4.37597E-10	9810.666667	1.11389E-10	
9813.333333	3.2896E-9	9813.333333	6.52669E-9	
9816	6.23404E-11	9816	2.37699E-9	
9818.666667	9.05368E-9	9818.666667	1.95335E-9	
9821.333333	4.67875E-9	9821.333333	2.95329E-9	
9824	1.31811E-9	9824	2.07057E-9	
9826.666667	5.07821E-10	9826.666667	5.04825E-9	
9829.333333	1.31221E-9	9829.333333	3.97006E-9	
9832	2.21052E-11	9832	2.49988E-10	
9834.666667	5.97549E-9	9834.666667	2.9865E-9	
9837.333333	4.38503E-9	9837.333333	1.64976E-9	
9840	3.78723E-9	9840	3.93932E-10	
9842.666667	4.55085E-9	9842.666667	2.54302E-9	
9845.333333	2.28501E-8	9845.333333	2.93723E-10	
9848	8.03851E-9	9848	2.51963E-9	
9850.666667	5.28313E-10	9850.666667	2.18638E-9	
9853.333333	1.40826E-8	9853.333333	4.23006E-9	
9856	1.50403E-8	9856	4.77908E-9	
9858.666667	7.35417E-9	9858.666667	1.30207E-8	
9861.333333	4.60137E-9	9861.333333	3.79823E-10	
9864	4.28484E-10	9864	1.90373E-10	
9866.666667	1.74763E-8	9866.666667	4.78712E-9	
9869.333333	2.83406E-8	9869.333333	2.84241E-9	
9872	1.44674E-9	9872	7.83041E-9	
9874.666667	1.9487E-8	9874.666667	1.51808E-9	
9877.333333	5.08124E-9	9877.333333	3.04458E-9	
9880	2.93423E-9	9880	4.92865E-9	
9882.666667	1.09665E-8	9882.666667	4.42995E-10	
9885.333333	6.07147E-9	9885.333333	1.44405E-8	
9888	1.50085E-8	9888	4.35107E-9	
9890.666667	9.2778E-9	9890.666667	2.38502E-9	
9893.333333	9.38141E-10	9893.333333	1.96051E-9	
9896	1.56074E-8	9896	3.32156E-11	
9898.666667	1.28761E-8	9898.666667	9.20896E-10	
9901.333333	7.42833E-12	9901.333333	1.60147E-9	
9904	1.42287E-8	9904	2.00091E-10	
9906.666667	1.01694E-8	9906.666667	4.88624E-10	
9909.333333	5.49887E-9	9909.333333	1.52728E-10	
9912	1.16106E-8	9912	3.68204E-9	
9914.666667	1.37017E-9	9914.666667	1.23044E-9	
9917.333333	3.06038E-9	9917.333333	2.38443E-9	
9920	2.52289E-9	9920	2.1584E-9	
9922.666667	3.42533E-9	9922.666667	3.19133E-10	
9925.333333	1.62335E-9	9925.333333	3.12555E-9	
9928	9.62431E-9	9928	5.69726E-9	
9930.666667	3.45387E-9	9930.666667	5.64649E-10	
9933.333333	6.43299E-10	9933.333333	4.68372E-9	
9936	9.70544E-10	9936	1.94105E-9	
9938.666667	9.12877E-9	9938.666667	4.52049E-10	
9941.333333	4.4755E-9	9941.333333	4.82354E-10	
9944	8.74033E-10	9944	6.29176E-9	
9946.666667	1.23437E-9	9946.666667	1.30165E-9	
9949.333333	2.17837E-9	9949.333333	6.29148E-10	
9952	2.61991E-9	9952	3.9558E-9	
9954.666667	9.68721E-10	9954.666667	8.11854E-9	
9957.333333	5.12988E-9	9957.333333	5.40687E-9	
9960	7.53818E-10	9960	3.76619E-9	
9962.666667	6.65425E-9	9962.666667	6.23288E-9	
9965.333333	1.64707E-9	9965.333333	9.03154E-9	
9968	3.80803E-9	9968	6.95018E-9	
9970.666667	4.73159E-10	9970.666667	3.69525E-9	
9973.333333	5.8581E-9	9973.333333	1.23023E-8	
9976	1.40336E-8	9976	3.21158E-9	
9978.666667	4.2192E-9	9978.666667	3.56728E-9	
9981.333333	3.43801E-9	9981.333333	2.27932E-9	
9984	1.70798E-9	9984	4.02658E-9	
9986.666667	1.32256E-10	9986.666667	2.98432E-9	
9989.333333	2.57256E-9	9989.333333	2.95727E-9	
9992	1.56189E-9	9992	3.66654E-9	
9994.666667	5.826E-10	9994.666667	1.25975E-9	
9997.333333	2.34289E-9	9997.333333	1.15657E-9	
10000	2.99823E-9	10000	1.87542E-10	
10002.666667	1.11254E-9	10002.666667	7.09886E-9	
10005.333333	1.61863E-9	10005.333333	1.01956E-8	
10008	2.7414E-9	10008	8.02063E-9	
10010.666667	2.10984E-9	10010.666667	8.09198E-9	
10013.333333	8.70583E-10	10013.333333	8.86391E-9	
10016	4.83588E-9	10016	3.02401E-9	
10018.666667	3.87702E-9	10018.666667	2.46793E-9	
10021.333333	8.32315E-10	10021.333333	1.64446E-9	
10024	9.77938E-10	10024	7.3706E-10	
10026.666667	1.33266E-9	10026.666667	5.36198E-11	
10029.333333	1.90293E-9	10029.333333	3.98457E-10	
10032	2.03985E-9	10032	7.48381E-10	
10034.666667	8.89028E-10	10034.666667	9.99104E-10	
10037.333333	7.05857E-9	10037.333333	4.59309E-9	
10040	2.57025E-9	10040	5.04513E-9	
10042.666667	7.37648E-10	10042.666667	2.70569E-9	
10045.333333	1.06028E-9	10045.333333	2.67852E-10	
10048	6.31609E-10	10048	2.40752E-9	
10050.666667	7.63747E-10	10050.666667	9.55918E-9	
10053.333333	4.99511E-9	10053.333333	1.92822E-9	
10056	3.14013E-9	10056	2.02278E-8	
10058.666667	5.01257E-9	10058.666667	2.34757E-9	
10061.333333	1.75155E-10	10061.333333	4.80849E-9	
10064	2.49625E-9	10064	2.63458E-10	
10066.666667	1.36088E-8	10066.666667	6.25996E-10	
10069.333333	4.39912E-9	10069.333333	4.51148E-9	
10072	1.34496E-9	10072	3.72056E-9	
10074.666667	1.14901E-9	10074.666667	4.54768E-10	
10077.333333	1.15718E-9	10077.333333	2.98772E-9	
10080	2.97964E-10	10080	8.99977E-9	
10082.666667	1.7883E-9	10082.666667	9.19354E-9	
10085.333333	2.5404E-9	10085.333333	6.2651E-10	
10088	2.40189E-9	10088	3.02954E-9	
10090.666667	1.46782E-9	10090.666667	4.44528E-9	
10093.333333	2.02117E-9	10093.333333	2.4293E-10	
10096	1.13139E-9	10096	2.80134E-9	
10098.666667	2.6414E-9	10098.666667	3.70169E-9	
10101.333333	4.70209E-10	10101.333333	1.76324E-9	
10104	2.68418E-9	10104	1.12326E-9	
10106.666667	1.84635E-10	10106.666667	1.37916E-9	
10109.333333	3.98327E-9	10109.333333	3.86199E-9	
10112	6.32313E-9	10112	5.13945E-9	
10114.666667	1.70409E-9	10114.666667	6.76506E-9	
10117.333333	3.59126E-9	10117.333333	2.74081E-9	
10120	4.78863E-9	10120	1.38332E-8	
10122.666667	4.99083E-9	10122.666667	9.70681E-9	
10125.333333	3.29083E-9	10125.333333	5.02683E-9	
10128	3.69019E-10	10128	1.49807E-8	
10130.666667	2.04677E-10	10130.666667	1.9401E-9	
10133.333333	1.91247E-9	10133.333333	1.2209E-8	
10136	1.29523E-10	10136	1.40884E-8	
10138.666667	3.81294E-9	10138.666667	1.13845E-8	
10141.333333	4.67851E-10	10141.333333	8.06193E-9	
10144	1.51756E-9	10144	4.03743E-9	
10146.666667	1.57321E-9	10146.666667	5.79871E-10	
10149.333333	2.51495E-9	10149.333333	2.68752E-10	
10152	2.48755E-9	10152	3.52808E-10	
10154.666667	3.23634E-9	10154.666667	4.18105E-9	
10157.333333	6.94576E-9	10157.333333	3.07817E-9	
10160	2.53718E-9	10160	1.08782E-9	
10162.666667	1.66751E-9	10162.666667	1.43127E-9	
10165.333333	2.80361E-10	10165.333333	2.95938E-9	
10168	1.9833E-10	10168	1.20506E-10	
10170.666667	2.03978E-9	10170.666667	2.01253E-9	
10173.333333	3.66574E-9	10173.333333	8.72105E-10	
10176	5.27559E-9	10176	1.5777E-9	
10178.666667	5.92774E-9	10178.666667	2.93742E-9	
10181.333333	2.67636E-9	10181.333333	3.50792E-10	
10184	1.19603E-8	10184	1.11383E-8	
10186.666667	1.80857E-9	10186.666667	2.71303E-9	
10189.333333	1.61946E-9	10189.333333	1.34111E-8	
10192	7.69596E-10	10192	8.36429E-9	
10194.666667	3.71132E-9	10194.666667	5.99781E-9	
10197.333333	6.59675E-9	10197.333333	1.22857E-8	
10200	1.1113E-10	10200	5.19513E-9	
10202.666667	1.70437E-9	10202.666667	5.43865E-9	
10205.333333	1.02405E-9	10205.333333	5.53644E-9	
10208	1.85636E-9	10208	1.7671E-10	
10210.666667	1.76723E-9	10210.666667	6.33942E-9	
10213.333333	9.39046E-10	10213.333333	1.30922E-8	
10216	1.86444E-9	10216	1.98829E-9	
10218.666667	3.71632E-9	10218.666667	1.17438E-8	
10221.333333	1.61597E-9	10221.333333	4.89577E-10	
10224	9.20329E-10	10224	5.9065E-10	
10226.666667	5.02267E-9	10226.666667	4.12883E-9	
10229.333333	2.15175E-9	10229.333333	6.47615E-10	
10232	2.96234E-9	10232	2.41893E-9	
10234.666667	1.34256E-9	10234.666667	1.98445E-8	
10237.333333	2.25106E-9	10237.333333	7.36533E-9	
10240	1.89284E-9	10240	3.85347E-9	
10242.666667	5.61226E-10	10242.666667	1.54031E-9	
10245.333333	6.7109E-10	10245.333333	2.65891E-9	
10248	3.01523E-9	10248	1.1895E-9	
10250.666667	3.67224E-9	10250.666667	1.42206E-9	
10253.333333	1.08768E-9	10253.333333	5.81027E-10	
10256	5.71932E-9	10256	3.94362E-9	
10258.666667	6.70167E-10	10258.666667	1.02016E-9	
10261.333333	6.23487E-9	10261.333333	6.21237E-10	
10264	1.27831E-9	10264	1.13024E-9	
10266.666667	4.96434E-9	10266.666667	1.31166E-8	
10269.333333	4.5107E-10	10269.333333	6.05405E-9	
10272	5.28613E-9	10272	6.68951E-9	
10274.666667	8.9512E-9	10274.666667	4.20598E-9	
10277.333333	1.63817E-10	10277.333333	6.90921E-9	
10280	6.57734E-9	10280	6.8492E-9	
10282.666667	4.88111E-9	10282.666667	3.97927E-9	
10285.333333	3.4536E-9	10285.333333	8.53123E-9	
10288	3.46475E-10	10288	3.19717E-9	
10290.666667	2.49955E-9	10290.666667	5.44819E-9	
10293.333333	3.1798E-9	10293.333333	2.38239E-10	
10296	3.40008E-9	10296	8.62351E-9	
10298.666667	1.01899E-9	10298.666667	1.67281E-9	
10301.333333	3.01602E-9	10301.333333	3.26511E-9	
