Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
1421.333333	7.56861E-8	1421.333333	1.13559E-7	
1424	1.79298E-8	1424	3.75671E-8	
1426.666667	1.12405E-7	1426.666667	1.07719E-7	
1429.333333	2.89611E-8	1429.333333	7.55983E-8	
1432	2.03054E-7	1432	1.08352E-7	
1434.666667	8.21773E-8	1434.666667	9.38291E-8	
1437.333333	2.7437E-8	1437.333333	1.76291E-7	
1440	6.83463E-8	1440	2.1622E-8	
1442.666667	1.09521E-7	1442.666667	2.15912E-7	
1445.333333	2.82005E-7	1445.333333	4.55091E-7	
1448	3.60068E-7	1448	4.83045E-8	
1450.666667	3.10676E-8	1450.666667	2.67233E-7	
1453.333333	1.81336E-8	1453.333333	6.2723E-8	
1456	1.89746E-7	1456	1.05764E-7	
1458.666667	1.2838E-7	1458.666667	8.8235E-7	
1461.333333	3.28793E-8	1461.333333	5.3796E-7	
1464	2.22601E-8	1464	3.97393E-8	
1466.666667	6.49207E-9	1466.666667	1.47561E-7	
1469.333333	1.74258E-7	1469.333333	7.2852E-9	
1472	6.51663E-8	1472	1.99662E-8	
1474.666667	2.95268E-7	1474.666667	1.90065E-7	
1477.333333	2.36574E-7	1477.333333	8.47769E-7	
1480	1.14062E-7	1480	1.03238E-6	
1482.666667	1.33325E-6	1482.666667	2.3487E-6	
1485.333333	5.39011E-8	1485.333333	4.63426E-9	
1488	1.26031E-7	1488	1.46175E-7	
1490.666667	2.79105E-8	1490.666667	3.88998E-7	
1493.333333	6.81662E-8	1493.333333	1.43513E-7	
1496	5.66326E-8	1496	1.37569E-7	
1498.666667	1.0672E-7	1498.666667	1.16164E-7	
1501.333333	1.00798E-7	1501.333333	4.85326E-7	
1504	4.99861E-8	1504	3.75696E-7	
1506.666667	1.92699E-7	1506.666667	2.20328E-7	
1509.333333	8.74551E-8	1509.333333	2.46838E-8	
1512	3.50639E-8	1512	1.96636E-7	
1514.666667	8.5416E-8	1514.666667	3.04926E-8	
1517.333333	6.39689E-8	1517.333333	4.20612E-7	
1520	9.72652E-8	1520	7.54044E-7	
1522.666667	1.87858E-8	1522.666667	6.40439E-8	
1525.333333	2.90037E-8	1525.333333	4.69828E-9	
1528	8.15814E-8	1528	7.48804E-8	
1530.666667	4.63247E-8	1530.666667	1.39869E-7	
1533.333333	2.05552E-7	1533.333333	4.1099E-7	
1536	1.20423E-7	1536	2.68194E-8	
1538.666667	6.39879E-9	1538.666667	3.93355E-8	
1541.333333	9.32099E-10	1541.333333	1.5663E-8	
1544	1.20265E-8	1544	9.60053E-8	
1546.666667	6.92264E-8	1546.666667	3.14805E-8	
1549.333333	4.57579E-9	1549.333333	1.17056E-8	
1552	1.58847E-7	1552	8.03364E-9	
1554.666667	2.64309E-8	1554.666667	9.80918E-9	
1557.333333	3.22225E-8	1557.333333	6.57996E-8	
1560	7.25252E-8	1560	7.44998E-8	
1562.666667	3.34407E-8	1562.666667	3.89999E-8	
1565.333333	1.42588E-8	1565.333333	8.66448E-8	
1568	6.47846E-9	1568	3.83803E-7	
1570.666667	2.92731E-8	1570.666667	4.17837E-9	
1573.333333	5.71307E-8	1573.333333	9.08035E-8	
1576	9.91658E-8	1576	4.74396E-8	
1578.666667	1.18744E-7	1578.666667	7.58227E-8	
1581.333333	1.53888E-7	1581.333333	1.12899E-7	
1584	3.108E-7	1584	2.66757E-7	
1586.666667	1.95143E-7	1586.666667	1.00576E-6	
1589.333333	1.7186E-8	1589.333333	6.40189E-8	
1592	6.0149E-8	1592	3.69208E-7	
1594.666667	1.92906E-7	1594.666667	3.66401E-7	
1597.333333	2.65562E-7	1597.333333	4.11346E-7	
1600	1.26805E-7	1600	9.49027E-8	
1602.666667	2.45318E-7	1602.666667	1.22529E-7	
1605.333333	3.68956E-7	1605.333333	1.51636E-7	
1608	1.57982E-7	1608	1.14344E-7	
1610.666667	3.4769E-8	1610.666667	6.10858E-8	
1613.333333	2.88978E-7	1613.333333	2.02946E-7	
1616	1.27508E-7	1616	4.2036E-7	
1618.666667	2.51289E-8	1618.666667	6.00644E-7	
1621.333333	9.38004E-8	1621.333333	3.1954E-7	
1624	1.48815E-8	1624	8.55657E-7	
1626.666667	2.82204E-8	1626.666667	7.11785E-7	
1629.333333	4.47022E-8	1629.333333	5.34554E-7	
1632	5.74211E-8	1632	2.83067E-7	
1634.666667	4.36098E-8	1634.666667	1.02034E-6	
1637.333333	1.93306E-7	1637.333333	7.97459E-7	
1640	8.08127E-8	1640	5.18387E-7	
1642.666667	1.82733E-7	1642.666667	2.27667E-7	
1645.333333	3.06856E-7	1645.333333	4.56191E-7	
1648	1.56002E-7	1648	3.14055E-7	
1650.666667	2.83325E-8	1650.666667	4.69821E-7	
1653.333333	6.2135E-7	1653.333333	2.45886E-7	
1656	2.17028E-6	1656	5.01164E-6	
1658.666667	3.09321E-7	1658.666667	7.76769E-7	
1661.333333	1.8513E-6	1661.333333	1.48974E-6	
1664	3.0535E-6	1664	9.62646E-6	
1666.666667	4.95438E-6	1666.666667	1.10995E-6	
1669.333333	4.79594E-7	1669.333333	5.20084E-6	
1672	1.79264E-6	1672	1.07259E-6	
1674.666667	5.92481E-8	1674.666667	1.98629E-6	
1677.333333	8.88352E-8	1677.333333	1.72658E-6	
1680	9.09509E-9	1680	1.00641E-7	
1682.666667	2.03609E-7	1682.666667	7.05619E-7	
1685.333333	1.34959E-7	1685.333333	5.92535E-7	
1688	5.74209E-7	1688	1.80615E-7	
1690.666667	5.25042E-7	1690.666667	8.54019E-7	
1693.333333	4.10025E-8	1693.333333	1.19244E-7	
1696	1.40168E-7	1696	1.24283E-7	
1698.666667	2.02643E-7	1698.666667	2.16662E-8	
1701.333333	3.62342E-8	1701.333333	2.21756E-7	
1704	9.18889E-10	1704	2.30102E-8	
1706.666667	4.2815E-8	1706.666667	4.90861E-8	
1709.333333	5.57154E-8	1709.333333	4.42926E-8	
1712	8.73074E-9	1712	6.95458E-8	
1714.666667	3.46613E-8	1714.666667	3.66289E-7	
1717.333333	2.27023E-8	1717.333333	2.18809E-8	
1720	2.15443E-7	1720	8.08019E-8	
1722.666667	2.30124E-7	1722.666667	8.60456E-8	
1725.333333	5.67262E-8	1725.333333	4.15782E-7	
1728	4.16242E-9	1728	9.30981E-7	
1730.666667	2.53131E-7	1730.666667	9.00961E-8	
1733.333333	2.55865E-7	1733.333333	4.08773E-7	
1736	1.14985E-7	1736	2.18715E-7	
1738.666667	3.15194E-8	1738.666667	3.85547E-7	
1741.333333	5.15912E-7	1741.333333	7.19809E-7	
1744	4.22961E-8	1744	1.72924E-6	
1746.666667	3.82802E-7	1746.666667	1.40665E-7	
1749.333333	6.13015E-7	1749.333333	7.54237E-8	
1752	1.09338E-7	1752	2.14432E-7	
1754.666667	4.85706E-8	1754.666667	1.20314E-7	
1757.333333	2.99053E-8	1757.333333	1.46416E-7	
1760	2.43193E-7	1760	3.46265E-7	
1762.666667	6.00251E-9	1762.666667	2.11615E-8	
1765.333333	1.85125E-7	1765.333333	4.04335E-8	
1768	3.06188E-8	1768	1.77069E-7	
1770.666667	2.63642E-8	1770.666667	2.44688E-7	
1773.333333	1.63083E-7	1773.333333	2.72701E-7	
1776	2.03118E-7	1776	1.70952E-7	
1778.666667	2.64683E-8	1778.666667	4.32743E-8	
1781.333333	1.01385E-7	1781.333333	6.32567E-8	
1784	1.64868E-7	1784	6.30841E-9	
1786.666667	1.14167E-7	1786.666667	7.75123E-9	
1789.333333	4.82876E-8	1789.333333	1.00376E-7	
1792	5.32313E-7	1792	2.2083E-8	
1794.666667	2.09895E-7	1794.666667	1.31279E-7	
1797.333333	4.51529E-8	1797.333333	1.42382E-8	
1800	7.55456E-8	1800	2.54913E-8	
1802.666667	2.30397E-8	1802.666667	4.37411E-9	
1805.333333	1.19438E-7	1805.333333	3.20165E-8	
1808	2.26735E-9	1808	5.23546E-8	
1810.666667	4.66564E-8	1810.666667	4.46314E-8	
1813.333333	6.51959E-8	1813.333333	2.1782E-7	
1816	4.58513E-7	1816	4.03916E-8	
1818.666667	8.36528E-8	1818.666667	2.51826E-7	
1821.333333	7.47787E-8	1821.333333	4.13396E-7	
1824	5.60806E-8	1824	5.60162E-7	
1826.666667	2.5658E-7	1826.666667	3.00826E-8	
1829.333333	1.74707E-7	1829.333333	2.54953E-7	
1832	3.0892E-8	1832	1.25866E-7	
1834.666667	8.67504E-8	1834.666667	1.71721E-7	
1837.333333	1.45168E-7	1837.333333	5.90715E-8	
1840	1.00366E-7	1840	2.01194E-7	
1842.666667	1.60813E-7	1842.666667	2.26381E-7	
1845.333333	8.58602E-7	1845.333333	2.62076E-7	
1848	9.06086E-7	1848	9.10922E-8	
1850.666667	4.81081E-7	1850.666667	9.97639E-8	
1853.333333	1.11692E-6	1853.333333	7.31278E-7	
1856	1.22821E-6	1856	5.48687E-7	
1858.666667	3.92868E-7	1858.666667	1.8881E-7	
1861.333333	4.32762E-7	1861.333333	7.35497E-7	
1864	3.50218E-7	1864	2.47971E-7	
1866.666667	9.31528E-8	1866.666667	4.27234E-7	
1869.333333	1.99711E-6	1869.333333	7.75508E-7	
1872	3.73965E-7	1872	2.26843E-7	
1874.666667	1.57981E-7	1874.666667	3.25599E-7	
1877.333333	9.8377E-8	1877.333333	1.13888E-7	
1880	7.63785E-7	1880	4.18293E-7	
1882.666667	4.89761E-8	1882.666667	1.50579E-7	
1885.333333	1.83941E-7	1885.333333	2.34423E-7	
1888	5.57471E-7	1888	4.74938E-8	
1890.666667	1.55597E-7	1890.666667	3.95632E-8	
1893.333333	1.93115E-8	1893.333333	8.66396E-7	
1896	7.00857E-7	1896	2.26666E-7	
1898.666667	5.34624E-7	1898.666667	2.09768E-7	
1901.333333	6.88373E-9	1901.333333	1.1156E-7	
1904	2.34573E-8	1904	3.36574E-8	
1906.666667	6.15993E-8	1906.666667	2.86986E-7	
1909.333333	7.82394E-9	1909.333333	4.32666E-9	
1912	8.60647E-8	1912	4.95069E-8	
1914.666667	9.36657E-8	1914.666667	3.85629E-7	
1917.333333	2.46355E-7	1917.333333	2.82943E-7	
1920	2.12425E-8	1920	5.49943E-8	
1922.666667	1.95438E-8	1922.666667	6.30535E-7	
1925.333333	1.45904E-7	1925.333333	4.81677E-7	
1928	3.09929E-8	1928	4.93325E-8	
1930.666667	7.42168E-8	1930.666667	3.86625E-7	
1933.333333	7.35858E-8	1933.333333	8.12998E-8	
1936	6.70308E-8	1936	1.44377E-7	
1938.666667	2.6019E-7	1938.666667	1.92936E-9	
1941.333333	5.76259E-8	1941.333333	7.7018E-9	
1944	3.35177E-7	1944	9.38462E-8	
1946.666667	8.80168E-8	1946.666667	7.69709E-8	
1949.333333	4.02324E-8	1949.333333	2.35513E-8	
1952	1.00203E-7	1952	3.10997E-7	
1954.666667	8.75347E-8	1954.666667	1.67633E-7	
1957.333333	1.77286E-7	1957.333333	5.54495E-7	
1960	1.83982E-7	1960	5.95256E-7	
1962.666667	1.5343E-8	1962.666667	1.01747E-6	
1965.333333	9.68908E-8	1965.333333	4.63972E-7	
1968	2.80351E-8	1968	2.34731E-7	
1970.666667	2.3578E-7	1970.666667	4.49894E-7	
1973.333333	2.52663E-6	1973.333333	2.2541E-7	
1976	5.88702E-7	1976	4.81863E-7	
1978.666667	7.5477E-7	1978.666667	5.0969E-7	
1981.333333	2.79923E-7	1981.333333	1.13358E-7	
1984	1.52858E-6	1984	7.31458E-8	
1986.666667	2.58944E-6	1986.666667	3.35318E-7	
1989.333333	4.03418E-7	1989.333333	6.62949E-7	
1992	7.65835E-7	1992	3.26037E-7	
1994.666667	4.50239E-7	1994.666667	2.66605E-7	
1997.333333	2.3451E-9	1997.333333	1.63697E-7	
2000	2.9835E-7	2000	4.16435E-7	
2002.666667	1.39193E-6	2002.666667	3.48322E-8	
2005.333333	1.2185E-7	2005.333333	7.03613E-7	
2008	3.60276E-7	2008	4.44401E-7	
2010.666667	2.24153E-8	2010.666667	4.95666E-7	
2013.333333	3.17384E-8	2013.333333	4.87682E-7	
2016	4.36987E-8	2016	2.27213E-7	
2018.666667	1.72387E-7	2018.666667	1.47808E-7	
2021.333333	3.32675E-8	2021.333333	4.77121E-8	
2024	3.49887E-7	2024	4.62614E-9	
2026.666667	1.3201E-7	2026.666667	1.37658E-7	
2029.333333	5.70136E-8	2029.333333	4.03531E-8	
2032	2.46507E-7	2032	2.39435E-7	
2034.666667	9.40549E-8	2034.666667	1.01891E-7	
2037.333333	3.78866E-8	2037.333333	3.51614E-7	
2040	7.20149E-9	2040	1.48763E-8	
2042.666667	7.47838E-8	2042.666667	7.93437E-8	
2045.333333	5.71387E-8	2045.333333	4.08179E-8	
2048	5.01263E-8	2048	1.40953E-7	
2050.666667	1.41568E-8	2050.666667	2.57676E-8	
2053.333333	4.05226E-8	2053.333333	2.11178E-8	
2056	2.38897E-9	2056	4.93238E-9	
2058.666667	2.91025E-8	2058.666667	1.7366E-7	
2061.333333	1.4332E-7	2061.333333	4.98614E-9	
2064	4.76562E-8	2064	6.01139E-8	
2066.666667	2.34777E-10	2066.666667	1.16471E-7	
2069.333333	2.63764E-8	2069.333333	1.34785E-7	
2072	2.22048E-7	2072	4.48482E-7	
2074.666667	2.87987E-8	2074.666667	2.04845E-9	
2077.333333	5.79489E-8	2077.333333	4.7008E-8	
2080	1.54724E-7	2080	8.10232E-8	
2082.666667	7.01149E-8	2082.666667	6.72067E-8	
2085.333333	1.18957E-7	2085.333333	1.60462E-8	
2088	4.7777E-8	2088	2.1615E-7	
2090.666667	1.06838E-7	2090.666667	6.01215E-8	
2093.333333	2.76403E-8	2093.333333	1.92517E-8	
2096	8.5698E-8	2096	1.50632E-8	
2098.666667	1.47875E-7	2098.666667	2.7444E-8	
2101.333333	8.35025E-8	2101.333333	6.90775E-8	
2104	3.2556E-8	2104	2.50363E-8	
2106.666667	6.89524E-8	2106.666667	9.83785E-8	
2109.333333	2.00261E-8	2109.333333	5.02469E-8	
2112	1.62893E-7	2112	2.05095E-7	
2114.666667	1.07329E-7	2114.666667	9.79621E-8	
2117.333333	3.29502E-8	2117.333333	6.85365E-8	
2120	7.18068E-8	2120	7.18414E-8	
2122.666667	1.50358E-7	2122.666667	6.0752E-8	
2125.333333	5.5296E-8	2125.333333	1.90289E-7	
2128	3.47395E-8	2128	1.39699E-8	
2130.666667	4.8628E-8	2130.666667	2.34646E-7	
2133.333333	3.60932E-8	2133.333333	3.87789E-7	
2136	2.88705E-9	2136	2.94959E-8	
2138.666667	1.81464E-8	2138.666667	1.24009E-7	
2141.333333	4.54593E-8	2141.333333	4.39562E-7	
2144	2.4273E-8	2144	2.78856E-8	
2146.666667	1.96156E-8	2146.666667	1.18144E-7	
2149.333333	1.62322E-8	2149.333333	3.40006E-8	
2152	1.16203E-9	2152	2.94537E-8	
2154.666667	7.8639E-8	2154.666667	2.12364E-7	
2157.333333	1.29742E-8	2157.333333	3.37265E-8	
2160	3.72969E-8	2160	4.91852E-9	
2162.666667	9.06851E-9	2162.666667	6.29822E-9	
2165.333333	1.04373E-7	2165.333333	1.08609E-7	
2168	5.67104E-8	2168	7.00911E-8	
2170.666667	5.92867E-8	2170.666667	8.98998E-8	
2173.333333	2.50454E-10	2173.333333	8.81843E-8	
2176	2.48688E-7	2176	1.84098E-7	
2178.666667	9.72866E-8	2178.666667	2.05211E-7	
2181.333333	4.40704E-8	2181.333333	1.22115E-8	
2184	9.77552E-9	2184	1.81015E-8	
2186.666667	6.49723E-9	2186.666667	4.51431E-8	
2189.333333	5.74262E-8	2189.333333	1.60585E-7	
2192	4.22251E-8	2192	6.43824E-8	
2194.666667	8.48286E-8	2194.666667	5.43254E-8	
2197.333333	1.70192E-7	2197.333333	2.4231E-8	
2200	7.81453E-8	2200	4.58342E-8	
2202.666667	1.81359E-8	2202.666667	5.16174E-8	
2205.333333	1.85706E-7	2205.333333	3.26214E-9	
2208	6.50278E-8	2208	7.05885E-8	
2210.666667	1.05613E-7	2210.666667	2.7536E-8	
2213.333333	1.14682E-7	2213.333333	5.95623E-8	
2216	1.56773E-8	2216	5.11101E-7	
2218.666667	4.68118E-9	2218.666667	6.0725E-8	
2221.333333	4.86635E-8	2221.333333	1.6345E-7	
2224	2.5754E-8	2224	4.8193E-8	
2226.666667	5.56198E-7	2226.666667	9.68034E-9	
2229.333333	1.68027E-7	2229.333333	5.35192E-8	
2232	1.65342E-7	2232	1.06141E-8	
2234.666667	3.66665E-8	2234.666667	2.44415E-8	
2237.333333	1.05443E-8	2237.333333	1.78772E-8	
2240	2.3779E-8	2240	1.33815E-7	
2242.666667	1.3591E-7	2242.666667	5.78902E-8	
2245.333333	5.50362E-7	2245.333333	2.57324E-7	
2248	1.30845E-8	2248	5.88372E-7	
2250.666667	5.71053E-8	2250.666667	1.62218E-7	
2253.333333	1.2621E-7	2253.333333	4.23893E-8	
2256	1.75328E-7	2256	1.02653E-7	
2258.666667	1.12447E-7	2258.666667	9.2375E-8	
2261.333333	2.19885E-8	2261.333333	1.79493E-7	
2264	1.10238E-7	2264	1.04836E-7	
2266.666667	1.09932E-7	2266.666667	1.61537E-8	
2269.333333	6.94664E-8	2269.333333	2.7798E-11	
2272	2.90229E-8	2272	2.00542E-8	
2274.666667	5.41305E-9	2274.666667	9.17522E-8	
2277.333333	2.38411E-8	2277.333333	8.99609E-9	
2280	1.41656E-7	2280	3.38571E-8	
2282.666667	5.58905E-8	2282.666667	2.5045E-8	
2285.333333	1.87817E-7	2285.333333	2.06384E-7	
2288	4.26893E-9	2288	1.08204E-8	
2290.666667	1.49281E-8	2290.666667	8.09728E-8	
2293.333333	1.5226E-8	2293.333333	1.64982E-7	
2296	6.78524E-8	2296	1.1341E-8	
2298.666667	1.57881E-7	2298.666667	2.26714E-7	
2301.333333	3.46746E-8	2301.333333	6.37904E-9	
2304	2.627E-8	2304	1.36154E-8	
2306.666667	1.52704E-8	2306.666667	4.58828E-8	
2309.333333	7.03138E-8	2309.333333	1.91021E-8	
2312	3.75117E-8	2312	4.77609E-8	
2314.666667	2.35286E-8	2314.666667	3.57539E-8	
2317.333333	2.06548E-8	2317.333333	7.6848E-8	
2320	4.31667E-8	2320	2.31193E-8	
2322.666667	2.22571E-8	2322.666667	2.3524E-8	
2325.333333	2.8506E-9	2325.333333	1.31963E-7	
2328	4.86863E-9	2328	2.90755E-7	
2330.666667	2.66577E-7	2330.666667	4.48755E-7	
2333.333333	2.09296E-7	2333.333333	4.66136E-7	
2336	3.36091E-7	2336	9.06608E-8	
2338.666667	7.09365E-7	2338.666667	2.79393E-7	
2341.333333	2.30563E-7	2341.333333	1.42874E-7	
2344	2.50587E-7	2344	1.70763E-7	
2346.666667	4.54831E-8	2346.666667	1.73109E-7	
2349.333333	7.56164E-8	2349.333333	1.23572E-7	
2352	6.86437E-8	2352	3.38285E-9	
2354.666667	4.15081E-8	2354.666667	4.01309E-8	
2357.333333	7.43967E-8	2357.333333	4.12551E-8	
2360	2.78275E-8	2360	3.30563E-8	
2362.666667	4.85575E-8	2362.666667	1.16986E-8	
2365.333333	2.44247E-8	2365.333333	7.67133E-8	
2368	1.4126E-9	2368	1.38089E-9	
2370.666667	5.92294E-8	2370.666667	8.26249E-9	
2373.333333	5.85691E-8	2373.333333	2.67928E-8	
2376	1.76398E-8	2376	2.70128E-8	
2378.666667	2.34085E-10	2378.666667	3.30333E-8	
2381.333333	2.96159E-8	2381.333333	7.75931E-8	
2384	1.52303E-9	2384	2.67379E-8	
2386.666667	4.91219E-8	2386.666667	1.93459E-8	
2389.333333	2.64693E-9	2389.333333	5.52391E-9	
2392	7.85547E-9	2392	7.48535E-8	
2394.666667	2.03034E-8	2394.666667	2.90121E-8	
2397.333333	2.97754E-8	2397.333333	6.40331E-9	
2400	1.57707E-8	2400	5.38312E-8	
2402.666667	3.34488E-8	2402.666667	6.49526E-8	
2405.333333	1.71383E-8	2405.333333	6.70902E-9	
2408	1.02057E-8	2408	1.53945E-8	
2410.666667	7.75403E-10	2410.666667	1.14599E-7	
2413.333333	5.27709E-9	2413.333333	2.29487E-8	
2416	3.50592E-8	2416	1.47359E-9	
2418.666667	7.53516E-10	2418.666667	3.6432E-8	
2421.333333	5.02693E-9	2421.333333	1.00836E-7	
2424	2.5303E-7	2424	2.76744E-8	
2426.666667	7.61762E-8	2426.666667	3.25201E-9	
2429.333333	4.37512E-8	2429.333333	2.22021E-8	
2432	7.49777E-8	2432	3.03119E-8	
2434.666667	6.16158E-9	2434.666667	1.76732E-8	
2437.333333	1.44063E-8	2437.333333	1.48373E-8	
2440	1.16901E-8	2440	7.57934E-8	
2442.666667	8.35983E-8	2442.666667	2.41736E-8	
2445.333333	3.87956E-8	2445.333333	1.93198E-8	
2448	1.64369E-7	2448	5.14212E-9	
2450.666667	1.83768E-7	2450.666667	3.93652E-8	
2453.333333	7.68121E-8	2453.333333	6.7647E-8	
2456	4.66314E-9	2456	3.47012E-8	
2458.666667	1.97187E-8	2458.666667	2.23792E-8	
2461.333333	1.33972E-8	2461.333333	3.22404E-8	
2464	2.56983E-9	2464	6.66923E-8	
2466.666667	6.52631E-9	2466.666667	1.21222E-7	
2469.333333	9.87661E-8	2469.333333	4.91211E-8	
2472	1.03514E-7	2472	8.92435E-9	
2474.666667	6.66925E-8	2474.666667	1.96016E-8	
2477.333333	1.67356E-7	2477.333333	4.57714E-8	
2480	9.02893E-9	2480	3.10457E-9	
2482.666667	1.08458E-8	2482.666667	6.97766E-8	
2485.333333	2.69128E-8	2485.333333	1.21168E-7	
2488	5.92308E-8	2488	4.32161E-8	
2490.666667	7.03277E-8	2490.666667	8.26943E-8	
2493.333333	1.25974E-7	2493.333333	7.37982E-9	
2496	7.83337E-8	2496	5.97478E-8	
2498.666667	1.17121E-8	2498.666667	1.68385E-7	
2501.333333	5.34032E-7	2501.333333	8.98975E-8	
2504	1.10026E-7	2504	1.8936E-7	
2506.666667	1.01257E-7	2506.666667	4.40692E-7	
2509.333333	1.32238E-8	2509.333333	3.69035E-7	
2512	7.28459E-9	2512	1.85485E-7	
2514.666667	7.54139E-8	2514.666667	1.99358E-7	
2517.333333	3.08414E-7	2517.333333	1.86809E-7	
2520	8.10101E-8	2520	1.09614E-7	
2522.666667	2.96286E-8	2522.666667	1.58393E-8	
2525.333333	1.79219E-9	2525.333333	2.64096E-8	
2528	2.90504E-8	2528	1.41403E-8	
2530.666667	1.97574E-8	2530.666667	5.32144E-9	
2533.333333	5.54386E-8	2533.333333	6.44396E-8	
2536	1.16852E-7	2536	5.90985E-8	
2538.666667	8.96153E-9	2538.666667	1.38445E-8	
2541.333333	1.1012E-7	2541.333333	2.9495E-8	
2544	2.63229E-8	2544	1.84818E-8	
2546.666667	6.43306E-8	2546.666667	1.5199E-8	
2549.333333	2.96695E-9	2549.333333	4.62365E-9	
2552	1.91489E-8	2552	8.64859E-8	
2554.666667	3.28378E-8	2554.666667	8.83137E-9	
2557.333333	2.32171E-8	2557.333333	1.17493E-8	
2560	2.58274E-8	2560	5.23344E-8	
2562.666667	4.90663E-8	2562.666667	2.01551E-8	
2565.333333	5.24373E-8	2565.333333	2.18778E-8	
2568	2.00436E-8	2568	7.4453E-8	
2570.666667	4.86402E-9	2570.666667	1.35052E-8	
2573.333333	1.05991E-8	2573.333333	2.60024E-8	
2576	7.15633E-8	2576	4.80788E-9	
2578.666667	4.33443E-8	2578.666667	4.4509E-8	
2581.333333	4.00711E-9	2581.333333	2.13817E-8	
2584	1.04314E-8	2584	1.17878E-8	
2586.666667	1.42439E-8	2586.666667	1.90001E-8	
2589.333333	9.37144E-9	2589.333333	4.71549E-9	
2592	2.45853E-8	2592	1.87856E-9	
2594.666667	5.07749E-8	2594.666667	1.70332E-8	
2597.333333	3.49708E-8	2597.333333	1.51973E-7	
2600	2.51724E-7	2600	4.07258E-8	
2602.666667	2.61968E-8	2602.666667	1.50059E-7	
2605.333333	7.5658E-9	2605.333333	1.50069E-7	
2608	3.69278E-8	2608	2.826E-8	
2610.666667	1.95878E-8	2610.666667	1.18129E-7	
2613.333333	1.44272E-8	2613.333333	1.94718E-8	
2616	4.27571E-8	2616	2.82088E-8	
2618.666667	3.82634E-8	2618.666667	4.20339E-8	
2621.333333	1.17869E-7	2621.333333	2.84918E-7	
2624	7.92669E-8	2624	2.14085E-8	
2626.666667	1.03972E-8	2626.666667	2.50959E-7	
2629.333333	1.02275E-7	2629.333333	1.06043E-7	
2632	4.06034E-8	2632	7.71499E-8	
2634.666667	1.683E-8	2634.666667	1.08797E-7	
2637.333333	3.85077E-8	2637.333333	1.91813E-8	
2640	2.05673E-8	2640	1.44339E-7	
2642.666667	1.22857E-7	2642.666667	1.77436E-8	
2645.333333	1.14764E-8	2645.333333	5.71383E-10	
2648	5.11239E-8	2648	1.03421E-9	
2650.666667	2.91896E-8	2650.666667	1.74273E-8	
2653.333333	1.44136E-7	2653.333333	1.03584E-7	
2656	3.91402E-7	2656	1.05877E-7	
2658.666667	4.81292E-7	2658.666667	2.40165E-7	
2661.333333	4.23234E-7	2661.333333	1.52533E-7	
2664	5.14375E-7	2664	1.70472E-7	
2666.666667	8.99977E-8	2666.666667	1.40436E-7	
2669.333333	1.49405E-8	2669.333333	6.76179E-9	
2672	2.11472E-7	2672	1.81796E-7	
2674.666667	1.00108E-8	2674.666667	1.08971E-7	
2677.333333	6.90817E-8	2677.333333	1.64515E-7	
2680	1.90685E-8	2680	2.38913E-7	
2682.666667	3.638E-8	2682.666667	1.63755E-9	
2685.333333	3.50911E-8	2685.333333	6.4588E-8	
2688	7.21534E-8	2688	6.37614E-8	
2690.666667	1.24547E-8	2690.666667	2.01862E-8	
2693.333333	4.8658E-9	2693.333333	2.97081E-8	
2696	1.20622E-8	2696	1.63508E-8	
2698.666667	2.6469E-8	2698.666667	2.76707E-8	
2701.333333	1.97916E-8	2701.333333	1.58143E-8	
2704	2.07531E-8	2704	1.12628E-8	
2706.666667	1.16517E-10	2706.666667	3.5926E-8	
2709.333333	5.05119E-9	2709.333333	1.4808E-8	
2712	3.57092E-8	2712	1.38996E-8	
2714.666667	1.14045E-7	2714.666667	8.4959E-8	
2717.333333	1.06553E-8	2717.333333	1.08129E-7	
2720	1.50945E-8	2720	5.67884E-7	
2722.666667	8.52952E-8	2722.666667	5.60064E-7	
2725.333333	4.39267E-8	2725.333333	1.75504E-7	
2728	2.33012E-8	2728	9.97168E-8	
2730.666667	1.88588E-8	2730.666667	9.81763E-8	
2733.333333	1.18071E-10	2733.333333	2.7097E-8	
2736	4.62708E-8	2736	2.68981E-8	
2738.666667	8.22298E-9	2738.666667	1.7463E-8	
2741.333333	7.40806E-8	2741.333333	8.9158E-8	
2744	6.6038E-8	2744	4.49897E-8	
2746.666667	5.49127E-9	2746.666667	8.61469E-8	
2749.333333	4.24909E-8	2749.333333	1.73892E-8	
2752	9.13136E-8	2752	2.46294E-7	
2754.666667	4.53464E-8	2754.666667	1.9739E-7	
2757.333333	8.09763E-8	2757.333333	2.93991E-7	
2760	4.46772E-8	2760	5.86008E-9	
2762.666667	6.01418E-8	2762.666667	6.40288E-8	
2765.333333	2.77026E-8	2765.333333	2.19945E-8	
2768	3.4648E-8	2768	5.03024E-8	
2770.666667	2.57015E-8	2770.666667	6.15916E-8	
2773.333333	1.91421E-8	2773.333333	1.51851E-8	
2776	1.07165E-9	2776	6.57874E-8	
2778.666667	8.76979E-11	2778.666667	2.87418E-8	
2781.333333	1.46023E-9	2781.333333	1.1532E-7	
2784	2.0955E-7	2784	2.39721E-7	
2786.666667	3.37339E-8	2786.666667	3.39462E-7	
2789.333333	1.19141E-8	2789.333333	8.74139E-8	
2792	3.28894E-9	2792	3.70919E-8	
