Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
9645.333333	1.25987E-9	9645.333333	2.63501E-9	
9648	2.67245E-9	9648	7.84571E-9	
9650.666667	4.2035E-9	9650.666667	2.6979E-9	
9653.333333	1.06833E-9	9653.333333	2.79172E-9	
9656	5.07869E-10	9656	1.49745E-9	
9658.666667	2.1391E-9	9658.666667	8.67591E-9	
9661.333333	9.65738E-11	9661.333333	5.46452E-10	
9664	1.49963E-8	9664	3.06621E-9	
9666.666667	1.99769E-9	9666.666667	6.1156E-10	
9669.333333	1.68205E-9	9669.333333	3.07284E-9	
9672	2.19862E-9	9672	1.0291E-8	
9674.666667	3.28985E-10	9674.666667	2.25291E-9	
9677.333333	4.73766E-10	9677.333333	3.6224E-9	
9680	6.24854E-10	9680	1.77335E-9	
9682.666667	6.60135E-10	9682.666667	1.77707E-10	
9685.333333	2.57879E-9	9685.333333	2.27211E-10	
9688	7.50361E-10	9688	4.48461E-10	
9690.666667	9.98026E-10	9690.666667	1.45415E-9	
9693.333333	4.09441E-10	9693.333333	4.4195E-10	
9696	6.03679E-10	9696	3.23901E-10	
9698.666667	2.52349E-9	9698.666667	1.89529E-10	
9701.333333	7.67361E-9	9701.333333	2.16193E-9	
9704	2.3701E-9	9704	1.03676E-9	
9706.666667	1.68433E-9	9706.666667	3.11515E-9	
9709.333333	1.13531E-9	9709.333333	3.87776E-9	
9712	6.23105E-11	9712	3.61657E-10	
9714.666667	4.52138E-10	9714.666667	1.24713E-9	
9717.333333	3.65659E-9	9717.333333	6.22547E-10	
9720	3.71943E-9	9720	1.792E-11	
9722.666667	4.19015E-9	9722.666667	5.13169E-10	
9725.333333	1.9241E-9	9725.333333	6.3556E-10	
9728	1.02733E-9	9728	2.01004E-9	
9730.666667	1.12904E-9	9730.666667	3.23294E-10	
9733.333333	3.01606E-9	9733.333333	3.43715E-10	
9736	7.22691E-11	9736	1.34558E-9	
9738.666667	2.98021E-9	9738.666667	1.38239E-8	
9741.333333	9.76547E-10	9741.333333	4.77724E-10	
9744	4.95281E-9	9744	1.04724E-9	
9746.666667	1.66538E-9	9746.666667	3.8473E-9	
9749.333333	2.73099E-9	9749.333333	4.91369E-9	
9752	8.68909E-9	9752	1.94834E-8	
9754.666667	4.3388E-9	9754.666667	4.4409E-9	
9757.333333	9.26474E-10	9757.333333	2.32706E-9	
9760	1.26099E-9	9760	7.42169E-11	
9762.666667	1.51382E-9	9762.666667	7.42333E-10	
9765.333333	2.01291E-9	9765.333333	2.67758E-9	
9768	3.492E-11	9768	6.56601E-10	
9770.666667	4.66854E-9	9770.666667	4.92917E-9	
9773.333333	3.03705E-9	9773.333333	7.93838E-10	
9776	6.79571E-11	9776	5.85358E-10	
9778.666667	2.52325E-10	9778.666667	1.13257E-9	
9781.333333	2.729E-9	9781.333333	9.43243E-10	
9784	3.27139E-9	9784	4.12834E-9	
9786.666667	5.44623E-10	9786.666667	4.35216E-9	
9789.333333	2.32913E-9	9789.333333	8.71613E-10	
9792	1.11271E-8	9792	6.21516E-10	
9794.666667	2.54606E-9	9794.666667	4.31615E-9	
9797.333333	4.72259E-9	9797.333333	4.95051E-10	
9800	5.72223E-9	9800	3.76053E-9	
9802.666667	3.14923E-9	9802.666667	1.25265E-9	
9805.333333	3.09508E-9	9805.333333	1.67306E-9	
9808	1.05402E-8	9808	3.99164E-9	
9810.666667	1.17962E-9	9810.666667	5.87851E-10	
9813.333333	4.50372E-10	9813.333333	3.1657E-9	
9816	1.31132E-8	9816	1.38493E-9	
9818.666667	2.31555E-10	9818.666667	5.34324E-11	
9821.333333	2.61553E-9	9821.333333	1.639E-9	
9824	4.61486E-10	9824	1.60381E-9	
9826.666667	4.07781E-10	9826.666667	2.53997E-9	
9829.333333	1.4999E-9	9829.333333	1.32793E-9	
9832	1.66057E-9	9832	2.03589E-9	
9834.666667	8.22599E-10	9834.666667	1.32511E-9	
9837.333333	1.82642E-10	9837.333333	1.91595E-10	
9840	3.82549E-10	9840	3.19918E-9	
9842.666667	2.89556E-9	9842.666667	1.30753E-9	
9845.333333	1.62825E-9	9845.333333	2.177E-10	
9848	8.05987E-10	9848	9.62705E-10	
9850.666667	5.80739E-10	9850.666667	4.20338E-9	
9853.333333	4.03522E-10	9853.333333	3.33559E-9	
9856	6.18461E-10	9856	5.80799E-9	
9858.666667	5.09096E-10	9858.666667	1.96575E-9	
9861.333333	6.81303E-10	9861.333333	1.70291E-9	
9864	1.15542E-10	9864	1.00208E-9	
9866.666667	6.94159E-10	9866.666667	3.98829E-11	
9869.333333	5.93014E-9	9869.333333	1.71955E-9	
9872	1.57657E-9	9872	3.7486E-10	
9874.666667	2.8439E-9	9874.666667	8.76895E-10	
9877.333333	1.29648E-9	9877.333333	2.71207E-9	
9880	9.66408E-10	9880	1.13347E-9	
9882.666667	2.85782E-9	9882.666667	2.09461E-9	
9885.333333	6.55869E-11	9885.333333	6.95241E-10	
9888	1.09064E-9	9888	6.10056E-11	
9890.666667	4.30049E-9	9890.666667	2.21363E-9	
9893.333333	2.62742E-9	9893.333333	2.22384E-9	
9896	4.2016E-9	9896	1.1961E-9	
9898.666667	6.65241E-10	9898.666667	2.84645E-9	
9901.333333	3.76156E-9	9901.333333	4.79647E-9	
9904	8.961E-9	9904	1.38789E-8	
9906.666667	3.21651E-9	9906.666667	6.87559E-9	
9909.333333	1.99346E-9	9909.333333	3.76261E-9	
9912	1.39017E-9	9912	4.1732E-9	
9914.666667	1.30044E-9	9914.666667	2.75997E-9	
9917.333333	1.97547E-10	9917.333333	1.39614E-9	
9920	2.65547E-9	9920	1.11374E-9	
9922.666667	3.87086E-9	9922.666667	4.62416E-10	
9925.333333	1.73151E-9	9925.333333	2.28671E-9	
9928	1.0839E-9	9928	6.02843E-9	
9930.666667	3.01289E-9	9930.666667	5.65001E-11	
9933.333333	8.34091E-10	9933.333333	2.11325E-10	
9936	4.05508E-9	9936	3.55412E-9	
9938.666667	8.845E-9	9938.666667	4.3772E-9	
9941.333333	9.537E-10	9941.333333	7.3086E-10	
9944	2.50294E-9	9944	3.4382E-9	
9946.666667	5.98755E-10	9946.666667	7.85056E-10	
9949.333333	6.538E-10	9949.333333	8.93401E-10	
9952	2.86598E-9	9952	2.28356E-9	
9954.666667	1.70333E-10	9954.666667	4.5111E-10	
9957.333333	3.56142E-9	9957.333333	5.40366E-11	
9960	1.7748E-9	9960	1.67639E-9	
9962.666667	2.30323E-9	9962.666667	2.83096E-9	
9965.333333	1.88661E-9	9965.333333	1.21049E-9	
9968	3.02553E-9	9968	6.88084E-9	
9970.666667	2.05005E-9	9970.666667	1.21636E-10	
9973.333333	1.53061E-9	9973.333333	1.15421E-11	
9976	8.56021E-11	9976	5.41397E-10	
9978.666667	1.2502E-9	9978.666667	5.79702E-10	
9981.333333	3.96165E-9	9981.333333	1.05705E-9	
9984	6.60672E-10	9984	2.43404E-9	
9986.666667	2.52811E-10	9986.666667	1.97894E-10	
9989.333333	2.38958E-10	9989.333333	2.49287E-9	
9992	8.26678E-10	9992	1.66646E-10	
9994.666667	9.39239E-10	9994.666667	9.05538E-10	
9997.333333	6.6608E-10	9997.333333	4.11995E-10	
10000	2.20313E-10	10000	4.76054E-9	
10002.666667	1.59092E-10	10002.666667	2.15278E-9	
10005.333333	1.31429E-9	10005.333333	1.7265E-10	
10008	1.77998E-9	10008	1.71317E-9	
10010.666667	1.37242E-9	10010.666667	1.23452E-9	
10013.333333	4.73426E-9	10013.333333	1.29566E-9	
10016	3.25739E-9	10016	1.39191E-10	
10018.666667	1.65755E-9	10018.666667	1.13292E-9	
10021.333333	3.56667E-10	10021.333333	1.99304E-10	
10024	6.62961E-10	10024	3.7049E-9	
10026.666667	1.96488E-9	10026.666667	1.55925E-9	
10029.333333	9.08602E-10	10029.333333	1.15724E-10	
10032	1.13939E-9	10032	7.66928E-10	
10034.666667	3.86203E-9	10034.666667	5.74671E-9	
10037.333333	3.10634E-9	10037.333333	1.90656E-9	
10040	5.31546E-11	10040	7.9262E-11	
10042.666667	8.53361E-10	10042.666667	5.08418E-10	
10045.333333	1.10718E-9	10045.333333	2.93178E-10	
10048	2.14936E-9	10048	2.7157E-10	
10050.666667	1.31212E-11	10050.666667	5.67309E-10	
10053.333333	4.66176E-10	10053.333333	8.24589E-11	
10056	2.25329E-9	10056	4.69069E-9	
10058.666667	6.85285E-10	10058.666667	1.97249E-9	
10061.333333	9.92261E-10	10061.333333	5.64396E-10	
10064	1.22562E-10	10064	1.9875E-9	
10066.666667	1.74282E-9	10066.666667	5.66748E-9	
10069.333333	3.36419E-11	10069.333333	1.96191E-10	
10072	4.0777E-10	10072	4.47915E-10	
10074.666667	2.54691E-9	10074.666667	2.54086E-9	
10077.333333	5.59812E-9	10077.333333	3.73757E-10	
10080	6.87656E-9	10080	1.35652E-9	
10082.666667	2.48111E-9	10082.666667	5.47314E-10	
10085.333333	1.80414E-9	10085.333333	3.30426E-9	
10088	1.02746E-9	10088	1.34416E-10	
10090.666667	1.0962E-9	10090.666667	1.45311E-9	
10093.333333	2.0551E-9	10093.333333	3.01374E-10	
10096	1.29548E-9	10096	5.75734E-9	
10098.666667	7.75207E-10	10098.666667	7.88609E-10	
10101.333333	2.28476E-10	10101.333333	2.49135E-10	
10104	1.58847E-9	10104	1.87341E-10	
10106.666667	6.78628E-10	10106.666667	1.55121E-9	
10109.333333	4.42054E-9	10109.333333	3.40223E-9	
10112	1.10448E-8	10112	4.18449E-10	
10114.666667	1.82686E-9	10114.666667	7.58718E-11	
10117.333333	4.66162E-9	10117.333333	5.05225E-10	
10120	5.20181E-10	10120	1.0673E-9	
10122.666667	7.6778E-9	10122.666667	1.22924E-9	
10125.333333	3.72371E-9	10125.333333	3.575E-9	
10128	1.7705E-9	10128	3.89822E-10	
10130.666667	1.67484E-9	10130.666667	5.27938E-10	
10133.333333	3.41247E-9	10133.333333	8.97591E-10	
10136	8.72717E-9	10136	1.33557E-9	
10138.666667	2.02192E-8	10138.666667	2.57113E-9	
10141.333333	2.10999E-9	10141.333333	1.75084E-10	
10144	6.53533E-9	10144	3.71518E-9	
10146.666667	1.41618E-10	10146.666667	1.30597E-9	
10149.333333	3.36746E-9	10149.333333	9.58529E-11	
10152	1.14103E-10	10152	2.21581E-10	
10154.666667	2.69623E-9	10154.666667	5.80238E-10	
10157.333333	5.73086E-10	10157.333333	2.1912E-9	
10160	3.53603E-9	10160	4.34561E-9	
10162.666667	1.74089E-9	10162.666667	2.90325E-9	
10165.333333	2.7323E-9	10165.333333	1.00047E-9	
10168	5.72018E-10	10168	2.261E-9	
10170.666667	4.41607E-10	10170.666667	1.11915E-9	
10173.333333	9.02524E-10	10173.333333	3.4334E-10	
10176	3.40135E-9	10176	3.37591E-9	
10178.666667	7.00309E-9	10178.666667	3.60557E-9	
10181.333333	1.01295E-9	10181.333333	2.07963E-9	
10184	8.30263E-9	10184	1.88541E-9	
10186.666667	2.34837E-9	10186.666667	3.72851E-11	
10189.333333	1.43691E-9	10189.333333	7.37555E-9	
10192	3.38301E-9	10192	4.94055E-9	
10194.666667	6.73751E-9	10194.666667	9.84671E-10	
10197.333333	6.09646E-9	10197.333333	5.60812E-9	
10200	1.33208E-8	10200	1.73184E-9	
10202.666667	1.08192E-9	10202.666667	1.93851E-10	
10205.333333	3.5428E-10	10205.333333	2.84447E-9	
10208	1.7389E-9	10208	4.49424E-10	
10210.666667	3.48021E-10	10210.666667	7.05764E-10	
10213.333333	1.39971E-9	10213.333333	9.04574E-10	
10216	1.92619E-9	10216	1.30891E-9	
10218.666667	1.62539E-10	10218.666667	6.03733E-9	
10221.333333	4.04661E-9	10221.333333	9.14222E-10	
10224	4.79075E-9	10224	6.22965E-10	
10226.666667	1.2251E-9	10226.666667	1.95161E-10	
10229.333333	2.25632E-8	10229.333333	3.49791E-9	
10232	1.02161E-8	10232	1.00445E-8	
10234.666667	3.6249E-9	10234.666667	1.47299E-11	
10237.333333	1.77933E-9	10237.333333	2.64876E-9	
10240	3.77828E-10	10240	4.56438E-10	
10242.666667	3.1494E-9	10242.666667	2.36914E-9	
10245.333333	1.44479E-10	10245.333333	2.37609E-9	
10248	4.52913E-9	10248	2.97557E-9	
10250.666667	2.44978E-10	10250.666667	9.39983E-10	
10253.333333	6.21665E-10	10253.333333	6.9173E-10	
10256	8.80732E-10	10256	1.17487E-9	
10258.666667	7.28994E-9	10258.666667	6.89474E-10	
10261.333333	4.28822E-9	10261.333333	1.66853E-10	
10264	1.04609E-9	10264	5.62994E-9	
10266.666667	5.26764E-9	10266.666667	5.86531E-9	
10269.333333	1.20001E-8	10269.333333	3.8702E-10	
10272	9.51468E-9	10272	1.00389E-8	
10274.666667	3.923E-9	10274.666667	2.02343E-10	
10277.333333	1.04887E-9	10277.333333	2.53674E-9	
10280	9.57868E-9	10280	2.5081E-9	
10282.666667	7.39597E-9	10282.666667	2.4944E-9	
10285.333333	3.36043E-9	10285.333333	9.4699E-10	
10288	1.58054E-9	10288	6.25419E-9	
10290.666667	8.1024E-10	10290.666667	6.67639E-10	
10293.333333	4.86607E-9	10293.333333	1.85054E-9	
10296	2.67007E-9	10296	7.53385E-10	
10298.666667	3.97076E-9	10298.666667	4.09927E-9	
10301.333333	2.53432E-8	10301.333333	5.50605E-9	
10304	4.84847E-10	10304	1.25845E-9	
10306.666667	6.0041E-10	10306.666667	1.76251E-9	
10309.333333	1.00501E-9	10309.333333	7.02043E-10	
10312	4.33784E-9	10312	1.51521E-10	
10314.666667	4.42534E-9	10314.666667	1.14148E-9	
10317.333333	1.03053E-9	10317.333333	7.81919E-10	
10320	3.48073E-9	10320	8.64753E-10	
10322.666667	3.50141E-9	10322.666667	5.30201E-10	
10325.333333	7.5296E-10	10325.333333	2.59078E-10	
10328	2.63675E-9	10328	3.06779E-9	
10330.666667	3.25747E-10	10330.666667	5.23158E-9	
10333.333333	3.16512E-9	10333.333333	5.31679E-13	
10336	4.36892E-9	10336	2.78734E-9	
10338.666667	5.43411E-10	10338.666667	1.75199E-9	
10341.333333	3.72404E-9	10341.333333	4.78845E-11	
10344	3.75508E-10	10344	6.93096E-10	
10346.666667	9.44839E-9	10346.666667	1.16054E-9	
10349.333333	4.25547E-9	10349.333333	4.40156E-10	
10352	3.97332E-9	10352	1.75484E-10	
10354.666667	1.29498E-9	10354.666667	2.66875E-9	
10357.333333	2.69051E-10	10357.333333	1.61408E-9	
10360	3.21429E-9	10360	8.70694E-10	
10362.666667	1.51084E-9	10362.666667	1.59802E-9	
10365.333333	3.40796E-9	10365.333333	7.31729E-9	
10368	6.388E-10	10368	4.67479E-9	
10370.666667	1.61346E-9	10370.666667	5.98414E-10	
10373.333333	5.28013E-10	10373.333333	7.99692E-10	
10376	1.72703E-9	10376	1.03199E-8	
10378.666667	4.91535E-9	10378.666667	9.27142E-10	
10381.333333	7.21115E-10	10381.333333	6.3884E-10	
10384	1.39409E-10	10384	1.94966E-9	
10386.666667	1.6845E-9	10386.666667	6.15301E-10	
10389.333333	1.12339E-9	10389.333333	1.88449E-9	
10392	5.71483E-9	10392	5.64241E-10	
10394.666667	7.45768E-10	10394.666667	3.97698E-9	
10397.333333	2.34037E-9	10397.333333	3.89187E-10	
10400	1.98157E-9	10400	2.16813E-9	
10402.666667	3.79144E-10	10402.666667	3.01417E-9	
10405.333333	3.41456E-9	10405.333333	7.47562E-9	
10408	7.76637E-11	10408	5.58512E-10	
10410.666667	1.63613E-9	10410.666667	9.05454E-10	
10413.333333	1.37974E-9	10413.333333	1.64189E-9	
10416	1.7933E-10	10416	2.3852E-9	
10418.666667	1.18639E-9	10418.666667	4.70475E-10	
10421.333333	1.25925E-9	10421.333333	4.90067E-10	
10424	2.23587E-9	10424	1.7877E-9	
10426.666667	6.02192E-10	10426.666667	3.28936E-9	
10429.333333	2.32578E-9	10429.333333	9.29953E-11	
10432	1.21788E-9	10432	4.38651E-10	
10434.666667	1.43179E-9	10434.666667	3.40543E-9	
10437.333333	1.68483E-9	10437.333333	1.34039E-9	
10440	5.41444E-10	10440	8.40175E-10	
10442.666667	1.51472E-10	10442.666667	6.21672E-10	
10445.333333	3.82273E-9	10445.333333	1.67031E-9	
10448	1.70815E-9	10448	6.08862E-12	
10450.666667	4.33342E-9	10450.666667	1.7137E-9	
10453.333333	3.53677E-10	10453.333333	6.29566E-10	
10456	6.4982E-10	10456	4.39527E-10	
10458.666667	6.87132E-10	10458.666667	2.97096E-9	
10461.333333	1.68108E-9	10461.333333	3.50642E-10	
10464	1.8718E-9	10464	1.84221E-9	
10466.666667	1.15153E-10	10466.666667	2.36065E-9	
10469.333333	4.64735E-9	10469.333333	6.00472E-9	
10472	3.21084E-9	10472	5.25928E-9	
10474.666667	8.68186E-11	10474.666667	2.11885E-9	
10477.333333	2.84725E-9	10477.333333	9.58366E-10	
10480	3.82106E-9	10480	1.12152E-9	
10482.666667	1.47388E-9	10482.666667	2.03006E-9	
10485.333333	2.87982E-9	10485.333333	2.59242E-10	
10488	4.87745E-10	10488	2.77557E-10	
10490.666667	1.62981E-9	10490.666667	4.05317E-9	
10493.333333	1.66934E-9	10493.333333	6.16027E-10	
10496	1.4952E-9	10496	3.80177E-11	
10498.666667	2.74885E-9	10498.666667	2.71144E-9	
10501.333333	1.83413E-9	10501.333333	8.39054E-10	
10504	6.3062E-10	10504	1.32627E-9	
10506.666667	3.20652E-9	10506.666667	1.16221E-9	
10509.333333	2.80868E-9	10509.333333	2.03174E-9	
10512	1.24278E-9	10512	2.14927E-9	
10514.666667	2.44905E-10	10514.666667	3.71783E-9	
10517.333333	6.66731E-9	10517.333333	2.48128E-10	
10520	9.11145E-10	10520	1.09496E-8	
10522.666667	7.74626E-9	10522.666667	4.38202E-10	
10525.333333	6.91412E-9	10525.333333	5.87278E-9	
10528	9.07457E-9	10528	4.36985E-9	
10530.666667	3.41192E-10	10530.666667	6.3892E-9	
10533.333333	2.19734E-9	10533.333333	1.23093E-9	
10536	1.16422E-8	10536	1.49999E-9	
10538.666667	6.17421E-9	10538.666667	2.01822E-9	
10541.333333	3.2723E-9	10541.333333	4.22369E-9	
10544	3.92611E-9	10544	4.48912E-9	
10546.666667	5.88237E-10	10546.666667	5.24299E-9	
10549.333333	7.20124E-11	10549.333333	3.31612E-9	
10552	2.28237E-10	10552	3.19978E-10	
10554.666667	4.8581E-10	10554.666667	1.02874E-9	
10557.333333	6.56668E-10	10557.333333	9.06399E-10	
10560	1.8412E-10	10560	1.04799E-8	
10562.666667	1.30368E-9	10562.666667	4.25008E-10	
10565.333333	1.32589E-9	10565.333333	1.65719E-9	
10568	1.49416E-9	10568	9.71297E-10	
10570.666667	6.77257E-10	10570.666667	1.06789E-9	
10573.333333	4.58252E-9	10573.333333	1.97369E-11	
10576	5.27971E-9	10576	9.84738E-9	
10578.666667	2.00722E-9	10578.666667	1.98258E-9	
10581.333333	1.59139E-9	10581.333333	6.77835E-9	
10584	7.58205E-10	10584	1.29465E-8	
10586.666667	1.58685E-9	10586.666667	1.16285E-10	
10589.333333	5.3551E-11	10589.333333	3.51011E-9	
10592	2.7162E-8	10592	6.16099E-10	
10594.666667	2.01054E-10	10594.666667	3.07046E-8	
10597.333333	3.29764E-9	10597.333333	2.05892E-9	
10600	5.95724E-9	10600	8.11929E-10	
10602.666667	2.62898E-10	10602.666667	2.43255E-9	
10605.333333	6.53871E-10	10605.333333	8.21344E-9	
10608	3.54573E-9	10608	2.97592E-9	
10610.666667	3.13301E-9	10610.666667	7.94336E-9	
10613.333333	1.37751E-9	10613.333333	4.54338E-9	
10616	6.21731E-10	10616	1.19568E-9	
10618.666667	1.60068E-9	10618.666667	2.33149E-10	
10621.333333	2.82334E-9	10621.333333	1.7926E-9	
10624	2.36021E-9	10624	1.46045E-9	
10626.666667	8.92474E-10	10626.666667	5.85354E-10	
10629.333333	1.69007E-9	10629.333333	2.96536E-9	
10632	1.89651E-10	10632	2.75334E-10	
10634.666667	2.13611E-9	10634.666667	1.21892E-8	
10637.333333	1.57752E-9	10637.333333	1.87174E-9	
10640	4.64699E-10	10640	3.46591E-10	
10642.666667	1.61179E-9	10642.666667	3.47261E-10	
10645.333333	1.24723E-9	10645.333333	7.0914E-9	
10648	4.72523E-9	10648	2.49206E-10	
10650.666667	2.42169E-9	10650.666667	3.36998E-9	
10653.333333	1.08449E-9	10653.333333	6.05105E-9	
10656	1.59248E-9	10656	2.66723E-9	
10658.666667	6.22399E-10	10658.666667	1.00316E-9	
10661.333333	8.9034E-9	10661.333333	1.77513E-9	
10664	3.14238E-10	10664	1.53653E-8	
10666.666667	2.29152E-9	10666.666667	1.20805E-9	
10669.333333	2.26134E-9	10669.333333	1.1208E-8	
10672	1.64184E-9	10672	7.87901E-9	
10674.666667	1.84268E-8	10674.666667	7.41398E-10	
10677.333333	4.8164E-9	10677.333333	4.81549E-10	
10680	8.50676E-9	10680	1.5278E-9	
10682.666667	2.56148E-9	10682.666667	1.82196E-9	
10685.333333	3.29577E-9	10685.333333	8.18603E-9	
10688	6.14304E-10	10688	5.40374E-10	
10690.666667	3.16903E-9	10690.666667	8.00349E-9	
10693.333333	5.22012E-10	10693.333333	7.59448E-9	
10696	2.2501E-10	10696	5.58678E-10	
10698.666667	3.95432E-9	10698.666667	1.49027E-9	
10701.333333	6.21632E-10	10701.333333	8.16966E-10	
10704	2.31918E-10	10704	8.54823E-10	
10706.666667	3.91394E-10	10706.666667	1.56973E-10	
10709.333333	1.50048E-9	10709.333333	4.74557E-9	
10712	2.14482E-10	10712	2.58481E-9	
10714.666667	1.39901E-9	10714.666667	4.84731E-10	
10717.333333	5.30902E-10	10717.333333	3.54325E-9	
10720	2.42809E-9	10720	4.61178E-9	
10722.666667	2.34594E-9	10722.666667	4.87998E-9	
10725.333333	3.54408E-10	10725.333333	1.8161E-9	
10728	3.35512E-9	10728	2.00439E-9	
10730.666667	1.40341E-9	10730.666667	6.26523E-10	
10733.333333	1.3588E-9	10733.333333	7.48435E-10	
10736	3.37214E-9	10736	4.40044E-10	
10738.666667	2.73003E-9	10738.666667	4.39076E-9	
10741.333333	3.21224E-10	10741.333333	5.09658E-9	
10744	4.33555E-9	10744	1.70083E-9	
10746.666667	9.59525E-10	10746.666667	3.73406E-9	
10749.333333	7.17006E-10	10749.333333	2.21118E-9	
10752	1.68995E-9	10752	9.42835E-11	
10754.666667	4.33755E-9	10754.666667	4.54727E-10	
10757.333333	3.54145E-10	10757.333333	1.0303E-10	
10760	4.07902E-9	10760	4.77956E-10	
10762.666667	1.07728E-9	10762.666667	2.44029E-9	
10765.333333	7.49892E-10	10765.333333	2.18903E-10	
10768	8.83759E-10	10768	9.1402E-10	
10770.666667	5.80121E-11	10770.666667	9.13586E-10	
10773.333333	6.51729E-9	10773.333333	5.75777E-10	
10776	1.18916E-10	10776	2.24864E-9	
10778.666667	4.89449E-10	10778.666667	6.05938E-10	
10781.333333	2.28363E-9	10781.333333	3.07224E-9	
10784	2.54441E-10	10784	1.05388E-11	
10786.666667	4.49612E-9	10786.666667	1.92556E-9	
10789.333333	2.94519E-10	10789.333333	5.22577E-10	
10792	3.07739E-10	10792	1.53827E-9	
10794.666667	7.64922E-11	10794.666667	7.84027E-10	
10797.333333	1.0692E-9	10797.333333	2.47215E-9	
10800	1.3377E-9	10800	1.39979E-9	
10802.666667	1.44406E-10	10802.666667	1.86179E-9	
10805.333333	1.21447E-10	10805.333333	9.04824E-9	
10808	7.87653E-9	10808	1.00514E-8	
10810.666667	3.25055E-9	10810.666667	4.3943E-9	
10813.333333	2.38476E-9	10813.333333	1.25091E-10	
10816	4.22336E-11	10816	4.32272E-9	
10818.666667	1.94276E-9	10818.666667	7.78642E-10	
10821.333333	1.52192E-10	10821.333333	3.56941E-10	
10824	4.02297E-10	10824	6.68743E-10	
10826.666667	1.64456E-9	10826.666667	3.3016E-10	
10829.333333	3.96501E-10	10829.333333	1.52775E-9	
10832	5.75009E-11	10832	1.48912E-10	
10834.666667	3.66E-11	10834.666667	2.0716E-10	
10837.333333	1.3695E-9	10837.333333	1.97866E-10	
10840	1.26303E-10	10840	5.66931E-10	
10842.666667	1.46594E-9	10842.666667	1.80179E-9	
10845.333333	4.59372E-9	10845.333333	1.01593E-9	
10848	6.49897E-10	10848	2.01213E-9	
10850.666667	6.36026E-10	10850.666667	8.03441E-10	
10853.333333	2.28936E-9	10853.333333	2.10868E-9	
10856	6.42125E-10	10856	9.56868E-10	
10858.666667	1.39998E-9	10858.666667	2.52183E-10	
10861.333333	1.8185E-9	10861.333333	1.36835E-9	
10864	3.02116E-10	10864	8.29796E-10	
10866.666667	1.29095E-9	10866.666667	2.11663E-9	
10869.333333	3.68616E-10	10869.333333	1.15575E-9	
10872	2.06583E-10	10872	7.19295E-11	
10874.666667	1.35203E-9	10874.666667	5.72273E-10	
10877.333333	1.06968E-9	10877.333333	4.55313E-10	
10880	3.61128E-10	10880	1.00444E-9	
10882.666667	4.72431E-12	10882.666667	6.11125E-10	
10885.333333	2.31931E-11	10885.333333	2.53286E-9	
10888	1.63468E-10	10888	3.32229E-10	
10890.666667	3.17296E-10	10890.666667	3.62849E-10	
10893.333333	2.78698E-9	10893.333333	4.21823E-11	
10896	8.97506E-10	10896	1.90306E-9	
10898.666667	3.69989E-11	10898.666667	7.51668E-10	
10901.333333	9.39878E-10	10901.333333	5.06105E-10	
10904	5.95141E-10	10904	2.24189E-10	
10906.666667	1.33003E-9	10906.666667	2.70651E-10	
10909.333333	1.49587E-10	10909.333333	6.64788E-11	
10912	5.76607E-11	10912	6.27413E-10	
10914.666667	4.09657E-10	10914.666667	3.13754E-10	
10917.333333	3.19443E-10	10917.333333	5.67438E-10	
10920	1.75943E-9	10920	1.81206E-10	
10922.666667	2.87363E-11	10922.666667	3.26601E-10	
10925.333333	4.11893E-10	10925.333333	8.7622E-13	
10928	1.80097E-10	10928	1.63298E-11	
10930.666667	7.51838E-10	10930.666667	4.44602E-10	
10933.333333	8.89608E-10	10933.333333	2.36314E-9	
10936	8.04943E-10	10936	1.8027E-11	
10938.666667	1.1838E-10	10938.666667	3.92881E-10	
10941.333333	2.7269E-10	10941.333333	2.28738E-10	
10944	7.97067E-10	10944	1.18733E-10	
10946.666667	5.68667E-10	10946.666667	2.23959E-10	
10949.333333	2.82104E-9	10949.333333	1.12499E-9	
10952	3.34777E-10	10952	7.34139E-10	
10954.666667	8.75191E-10	10954.666667	1.88783E-11	
10957.333333	2.84421E-9	10957.333333	2.04324E-9	
10960	8.49471E-9	10960	2.31502E-9	
10962.666667	1.61345E-9	10962.666667	1.55656E-9	
10965.333333	4.76097E-10	10965.333333	3.86743E-10	
